Ticker,Stock,Secteur,Pays,Bourse de valeurs,Devise de marché,roe,de_ratio,roic,roe_avg_3y,roe_std_3y,roic_avg_3y,roic_std_3y,roic_persist_6y,roe_persist_6y,roic_persist20_6y,roe_persist20_6y,roic_downside_6y,roe_downside_6y,roic_drawdown_6y,roe_drawdown_6y,years_roic_6y,years_roe_6y,roic_persist10_6y,roe_persist10_6y,net_debt_to_ebit,total_equity,net_margin,revenue_growth_3y,assets_to_equity
"3029","ZERO ONE TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","18.56","0.04","24.70","17.72","0.81","25.50","1.13","6","6","6","0","1.64","0.80","10.67","6.36","6","6","6","6","-2.66","7006151000.00","5.18","33.72","2.16"
"3030","TEST RESEARCH INC.","","Taïwan","TWSE","TWD","27.72","0.01","30.86","21.78","7.14","23.64","7.93","6","6","5","4","6.07","5.03","48.29","51.81","6","6","6","6","-0.50","9603898000.00","29.27","38.17","1.27"
"3031","BRIGHT LED ELECTRONICS CORP.","","Taïwan","TWSE","TWD","6.13","0.04","2.16","6.04","0.12","2.49","0.63","0","0","0","0","1.00","0.81","65.96","31.68","6","6","0","0","-11.07","3003743000.00","16.27","0.41","1.18"
"3032","COMPUCASE ENTERPRISE CO. LTD.","","Taïwan","TWSE","TWD","-28.48","3.34","10.59","1.59","26.12","12.40","4.03","2","4","0","0","1.09","24.70","43.60","253.12","6","6","3","5","5.77","3420268000.00","-10.10","17.28","5.96"
"3034","NOVATEK MICROELECTRONICS CORP.","","Taïwan","TWSE","TWD","24.10","0.01","37.01","29.78","5.52","45.11","8.65","6","6","6","6","13.46","5.41","69.76","65.77","6","6","6","6","-2.31","67739247000.00","16.24","-4.52","1.44"
"3021","WELLTEND TECHNOLOGY CORP.","","Taïwan","TWSE","TWD","1.66","0.50","4.00","4.54","3.56","6.81","2.45","0","1","0","0","2.46","4.58","63.80","87.58","6","6","1","2","-2.21","1654187000.00","0.83","5.51","1.96"
"3052","APEX SCIENCE & ENGINEERING INC.","","Taïwan","TWSE","TWD","6.37","0.79","2.85","6.21","0.23","2.18","0.68","0","0","0","0","1.31","1.71","97.59","66.80","6","6","0","1","7.61","3602889000.00","6.61","-0.92","3.74"
"6872","NAVIFUS CORP.","","Taïwan","TWSE","TWD","-28.34","0.04","-45.31","-21.40","6.78","-35.52","10.02","0","0","0","0","11.05","9.77","0.00","0.00","4","6","0","0","","565374000.00","-1430.14","-31.71","1.12"
"7402","BRINNO INCORPORATED","","Taïwan","TWSE","TWD","0.55","0.58","2.40","5.45","4.25","4.61","3.37","3","1","0","0","6.73","4.32","87.38","96.34","6","6","3","2","-29.71","649864000.00","0.71","-1.99","1.76"
"3078","CHANNEL WELL TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","19.23","0.00","29.70","21.11","3.62","27.17","6.13","5","6","5","1","9.78","3.70","65.67","34.59","6","6","5","6","-2.73","7348906000.00","13.78","-4.13","1.40"
"7415","BE EPITAXY SEMICONDUCTOR TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","","","","","","","","","","","","","","","","","","","","","","","",""
"7419","MORTECH CORPORATION","","Taïwan","TWSE","TWD","-11.33","0.08","-18.52","-12.08","3.49","-19.77","7.20","0","0","0","0","10.40","4.98","0.00","4278.95","6","6","0","0","","280044000.00","-41.08","25.91","1.16"
"6863","ARIZON RFID TECHNOLOGY CAYMAN INC.","","Taïwan","TWSE","TWD","3.68","0.41","3.22","9.38","5.53","8.53","6.37","3","1","0","0","5.05","3.31","79.35","75.02","6","6","3","1","-0.85","5948470000.00","5.69","21.31","1.56"
"7427","GREAT NOVEL THERAPEUTICS BIOTECH & MEDICALS CORPORATION","","Taïwan","TWSE","TWD","-17.16","0.02","-27.95","-16.25","2.31","-27.23","3.48","0","1","0","0","2.55","3.02","0.00","230.23","5","6","0","1","","502982000.00","-8089.05","-50.15","1.05"
"3054","LIWANLI INNOVATION CO., LTD.","","Taïwan","TWSE","TWD","17.48","0.00","-12.04","4.65","11.37","-8.80","2.81","0","1","0","0","5.70","8.48","0.00","392.56","6","6","0","1","","1056124000.00","125.97","79.68","1.08"
"6876","LAUNXP BIOMEDICAL CO., LTD.","","Taïwan","TWSE","TWD","","0.02","","-132.76","74.08","-185.96","96.24","0","0","0","0","68.06","77.41","0.00","0.00","2","4","0","0","","108865000.00","","22481.82","1.14"
"3055","SPIROX CORP","","Taïwan","TWSE","TWD","-17.02","0.01","-23.53","-10.24","7.60","-16.68","7.41","0","0","0","0","7.18","7.88","0.00","281.64","6","6","0","0","","1672745000.00","-70.42","-41.52","1.20"
"3056","FU HUA INNOVATION CO., LTD.","","Taïwan","TWSE","TWD","5.82","0.58","4.67","12.56","13.07","8.26","8.76","2","4","0","2","3.17","9.28","89.03","87.98","6","6","2","4","0.49","8755624000.00","12.71","63.20","1.72"
"3057","PROMISE TECHNOLOGY INC.","","Taïwan","TWSE","TWD","-9.27","0.28","-21.05","-16.64","6.85","-16.59","3.96","0","0","0","0","4.24","10.67","0.00","7012.12","6","6","0","0","","551835000.00","-9.17","-0.06","1.60"
"3058","LEADER ELECTRONICS INC.","","Taïwan","TWSE","TWD","-16.20","1.01","-9.15","-11.67","12.81","-6.56","3.96","0","0","0","0","2.59","5.89","0.00","874.19","6","6","0","0","","1659411000.00","-9.49","-8.67","3.18"
"3059","ALTEK CORPORATION","","Taïwan","TWSE","TWD","5.28","0.24","2.70","4.68","0.53","1.76","0.85","0","0","0","0","1.04","1.68","68.45","18.48","6","6","0","0","-8.69","10385337000.00","6.38","-2.35","1.61"
"3006","ELITE SEMICONDUCTOR MICROELECTRONICS TECHNOLOGY INC.","","Taïwan","TWSE","TWD","2.39","0.34","2.17","-1.31","8.76","-5.06","7.65","2","2","1","1","11.29","11.03","117.76","123.35","6","6","2","2","-3.24","10163536000.00","1.68","10.75","1.65"
"3060","MIN AIK TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","-1.64","0.17","0.28","-2.63","5.63","-1.79","2.96","0","0","0","0","4.12","7.19","211.64","238.66","6","6","0","0","-8.25","2657253000.00","-1.15","19.92","1.70"
"3062","CYBERTAN TECHNOLOGY INC.","","Taïwan","TWSE","TWD","4.96","0.15","-10.13","-0.47","5.72","-8.27","3.05","0","0","0","0","3.60","5.69","0.00","1651.11","6","6","0","0","","4307812000.00","5.30","4.94","1.56"
"3066","TAIWAN OASIS TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","","0.34","","-2.25","14.42","-7.66","2.28","0","2","0","1","3.91","14.49","886.57","156.23","5","5","0","2","","1248135000.00","","2.29","1.42"
"3005","GETAC HOLDINGS CORPORATION","","Taïwan","TWSE","TWD","19.39","0.12","23.68","18.46","0.97","21.11","3.17","5","6","2","1","3.29","3.49","25.20","42.65","6","6","6","6","-1.86","29310968000.00","13.85","6.48","1.71"
"3071","ADDA CORPORATION","","Taïwan","TWSE","TWD","4.52","0.56","5.09","6.46","1.74","4.55","1.25","2","3","0","0","3.09","4.18","78.35","70.01","6","6","2","3","-3.75","1924418000.00","3.78","-1.32","2.03"
"3019","ASIA OPTICAL CO., INC.","","Taïwan","TWSE","TWD","12.39","0.00","17.14","10.80","2.97","12.17","5.40","4","3","1","0","4.52","4.23","70.52","39.34","6","6","4","3","-5.39","17408122000.00","8.13","21.79","1.57"
"3018","LUNG MING GREEN ENERGY TECHNOLOGY CORPORATION","","Taïwan","TWSE","TWD","-25.23","0.17","-17.94","-41.91","32.11","-12.63","7.43","0","0","0","0","11.04","38.24","0.00","0.00","6","6","0","0","","562200000.00","-34.65","-12.18","2.22"
"3017","ASIA VITAL COMPONENTS CO., LTD.","","Taïwan","TWSE","TWD","49.86","0.69","52.11","35.91","12.25","35.02","14.98","6","6","5","5","5.22","5.75","0.00","8.29","6","6","6","6","-0.91","50564641000.00","15.00","53.59","3.17"
"6957","HORIZON FIXTURE GROUP CO., LTD.","","Taïwan","TWSE","TWD","19.70","0.58","16.38","37.74","21.21","40.96","31.63","5","5","3","4","12.42","9.16","78.63","67.76","5","5","5","5","0.76","2710517000.00","14.51","-0.52","1.90"
"6920","PHOENIX PIONEER TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","-31.20","0.75","-12.41","-30.22","0.85","-14.98","2.35","0","0","0","0","3.49","16.33","1029.51","878.05","6","6","0","0","","1581915000.00","-31.90","38.55","1.94"
"6919","CALIWAY BIOPHARMACEUTICALS CO., LTD.","","Taïwan","TWSE","TWD","-19.92","0.01","-32.15","-19.92","","-32.15","","0","0","0","0","","","","","1","1","0","0","","3740950000.00","-1254.64","","1.02"
"6959","ION ELECTRONIC MATERIALS CO., LTD.","","Taïwan","TWSE","TWD","-6.96","0.36","-3.53","-1.12","7.13","-4.23","1.03","0","2","0","1","10.49","17.70","162.01","109.30","6","6","0","2","","1479669000.00","-13.50","22.94","1.47"
"6917","ANDROS PHARMACEUTICALS CO., LTD.","","Taïwan","TWSE","TWD","-11.82","0.03","-25.96","-16.02","3.64","-28.65","2.68","0","0","0","0","11.43","18.50","0.00","0.00","6","6","0","0","","515719000.00","-969.29","162.52","1.08"
"6962","ITH CORP.","","Taïwan","TWSE","TWD","6.89","0.02","7.27","9.15","3.19","7.40","2.30","2","3","2","2","3.69","5.49","96.20","90.28","5","5","2","3","-1.35","20013354000.00","7.15","-7.69","1.28"
"3015","FSP TECHNOLOGY INC.","","Taïwan","TWSE","TWD","2.64","0.05","0.87","3.34","1.02","1.39","1.59","0","0","0","0","2.44","2.00","97.71","58.75","6","6","0","0","-22.30","12951822000.00","2.92","-0.45","1.48"
"6913","VSO ELECTRONICS CO., LTD.","","Taïwan","TWSE","TWD","13.13","107.00","5.42","15.07","8.30","7.38","3.14","1","3","0","2","2.79","8.53","72.18","99.79","4","4","2","3","-1.08","98135000.00","7.32","-0.61","428.21"
"6912","YI CHUN GREEN TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","-43.90","0.15","-50.61","-54.22","15.26","-52.54","2.02","0","0","0","0","16.58","55.21","0.00","0.00","4","6","0","0","","202233000.00","-19444.79","-21.24","1.24"
"6922","NEOUSYS TECHNOLOGY INC.","","Taïwan","TWSE","TWD","18.56","0.58","16.40","17.97","3.63","20.22","3.43","4","4","3","2","15.08","13.06","74.55","58.85","6","6","4","4","0.84","1047197000.00","11.38","24.80","1.91"
"6924","EIKEI GROUP CAYMAN CO. LTD.","","Taïwan","TWSE","TWD","20.37","0.04","35.72","29.68","8.62","46.41","9.96","5","5","5","5","5.21","8.56","35.57","45.52","5","5","5","5","-2.45","575870000.00","6.99","8.97","1.86"
"6933","AMAX HOLDING CO. LTD.","","Taïwan","TWSE","TWD","9.51","0.28","9.76","11.21","4.36","10.61","5.95","2","3","0","1","7.41","9.65","69.72","73.88","6","6","3","3","-0.91","2291228000.00","3.05","7.22","1.74"
"6932","MERDURY BIOPHARMACEUTICAL CORPORATION","","Taïwan","TWSE","TWD","-26.37","0.19","","-18.89","6.48","-22.52","0.25","0","1","0","1","15.74","48.36","0.00","203.13","3","6","0","1","","219671000.00","","","1.27"
"6940","GUS TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","-30.14","0.74","-13.77","-25.60","4.13","-12.85","1.55","0","0","0","0","2.69","5.90","0.00","0.00","5","5","0","0","","3168571000.00","-144.04","310.51","1.86"
"3016","EPISIL-PRECISION INC.","","Taïwan","TWSE","TWD","0.41","0.23","-0.28","2.98","2.46","1.24","1.81","1","1","0","0","1.84","3.12","101.69","97.02","6","6","1","1","-65.14","4939640000.00","0.52","-4.16","1.40"
"6931","QINGSONG HEALTH CO., LTD.","","Taïwan","TWSE","TWD","6.12","1.67","2.41","6.24","3.09","2.19","1.22","0","0","0","0","1.72","2.08","115.32","98.95","6","6","0","0","16.16","672136000.00","4.14","24.23","2.91"
"6945","AP BIOSCIENCES INC.","","Taïwan","TWSE","TWD","-30.74","0.05","","-33.97","2.83","-54.44","","0","0","0","0","45.91","18.58","948.27","1134.51","3","6","1","0","","1271108000.00","","","1.07"
"6946","SANTI RENEWABLE ENERGY CO., LTD.","","Taïwan","TWSE","TWD","-3.78","2.74","0.84","-0.57","2.81","0.93","0.24","0","0","0","0","2.69","2.77","30.00","358.90","5","5","0","0","63.68","4764073000.00","-16.48","41.30","3.93"
"6947","TECHZONE TECHNOLOGY MATERIALS CO., LTD.","","Taïwan","TWSE","TWD","3.03","2.18","1.62","5.57","3.07","3.39","2.20","2","2","0","1","2.60","2.98","89.41","87.02","6","6","2","2","32.50","2191715000.00","5.14","36.17","3.42"
"6949","PELL BIO-MED TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","-30.38","0.14","-40.13","-34.20","5.26","-45.31","6.78","0","0","0","0","9.25","31.14","0.00","0.00","5","5","0","0","","1693956000.00","-1440.53","32.01","1.25"
"6923","CHUNG TAI RESOURCE TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","15.06","0.94","8.53","15.06","","8.53","","0","1","0","0","","","","","1","1","0","1","3.92","1796893000.00","20.01","","2.17"
"6967","TRANS-SUN MATERIALS TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","11.87","0.09","14.80","12.33","2.41","13.26","3.50","5","4","1","0","3.86","3.75","59.27","46.90","6","6","5","6","-2.01","826330000.00","6.98","2.99","1.52"
"3014","ITE TECHNOLOGY INC.","","Taïwan","TWSE","TWD","22.22","0.01","41.20","24.62","2.34","42.65","1.26","6","6","6","5","5.51","2.85","41.94","35.89","6","6","6","6","-2.51","7057584000.00","22.04","5.21","1.30"
"6894","WASTE RECOVERY TECHNOLOGY INC.","","Taïwan","TWSE","TWD","17.08","0.00","29.68","14.87","1.93","25.46","3.67","6","6","6","2","7.50","3.83","42.81","43.31","6","6","6","6","-2.11","1625527000.00","19.46","33.31","1.30"
"6987","INA ENERGY CORPORATION","","Taïwan","TWSE","TWD","5.58","2.06","2.15","4.23","1.17","1.68","0.50","0","0","0","0","1.29","0.33","0.00","1.12","4","4","0","0","22.72","4097874000.00","18.21","27.29","3.18"
"6892","TAIWAN BIO THERAPEUTICS CO., LTD.","","Taïwan","TWSE","TWD","-41.92","0.44","-33.41","-40.45","2.01","-32.65","5.99","0","0","0","0","9.79","7.63","0.00","0.00","5","6","0","0","","729598000.00","-756.85","-23.19","1.86"
"6891","LOCUS CELL CO., LTD.","","Taïwan","TWSE","TWD","-11.09","0.19","-14.41","-8.55","2.38","-13.94","1.62","1","3","0","3","11.33","19.11","193.86","124.16","6","6","2","3","","1550840000.00","-1425.20","460.13","1.22"
"6890","LAI YIH FOOTWEAR CO., LTD.","","Taïwan","TWSE","TWD","13.53","0.28","11.59","13.16","5.96","10.92","5.41","2","3","0","0","7.59","9.68","64.32","55.46","5","5","3","3","-0.29","25161554000.00","8.63","18.88","1.43"
"6990","PLUM-MONIX INDUSTRY CO., LTD.","","Taïwan","TWSE","TWD","5.46","0.41","3.78","6.86","6.07","5.42","4.67","0","1","0","0","1.99","3.85","83.26","88.08","3","3","1","1","5.18","923254000.00","3.89","-5.17","1.50"
"3013","CHENMING ELECTRONIC TECHNOLOGY CORPORATION","","Taïwan","TWSE","TWD","17.14","0.13","17.98","14.72","5.83","13.03","7.03","2","2","0","0","4.32","8.09","152.35","249.69","6","6","2","2","-0.42","5201331000.00","7.84","27.81","1.85"
"6994","FOXWELL POWER CO., LTD.","","Taïwan","TWSE","TWD","8.76","2.47","4.34","6.73","1.81","2.85","1.42","0","0","0","0","0.83","3.54","46.67","0.00","5","5","0","0","12.87","994003000.00","4.48","128.21","3.92"
"6996","FORCELEAD TECHNOLOGY CORP.","","Taïwan","TWSE","TWD","18.60","0.01","29.87","24.11","4.77","41.56","10.14","6","6","6","5","11.16","5.72","88.25","86.10","6","6","6","6","-3.93","2730334000.00","18.81","0.63","1.28"
"6887","BORETECH RESOURCE RECOVERY ENGINEERING CO., LTD.","","Taïwan","TWSE","TWD","12.90","0.17","17.78","19.94","6.10","26.51","9.89","3","3","2","2","6.72","10.53","52.27","45.11","3","3","3","3","-3.33","2942111000.00","6.94","3.58","1.60"
"3011","JI-HAW INDUSTRIAL CO., LTD.","","Taïwan","TWSE","TWD","-20.47","0.69","-11.72","-18.35","3.91","-12.32","0.66","0","0","0","0","2.20","7.45","0.00","405.00","6","6","0","0","","1341001000.00","-39.63","-19.02","1.95"
"6986","HEXUN BIOSCIENCES CO., LTD.","","Taïwan","TWSE","TWD","16.43","0.05","26.37","17.28","9.24","26.05","16.98","2","2","2","1","16.19","22.66","38.47","38.97","4","5","2","2","-4.01","741597000.00","38.16","49.86","1.13"
"6983","HUA YANG PRECISION MACHINERY CO., LTD.","","Taïwan","TWSE","TWD","16.62","0.48","18.50","13.85","4.25","13.43","5.42","5","5","2","2","6.49","5.06","88.46","87.72","6","6","5","5","-1.05","446834000.00","22.73","32.36","1.68"
"6895","WAVE POWER TECHNOLOGY INC.","","Taïwan","TWSE","TWD","11.82","0.06","16.20","13.62","4.31","19.86","8.11","5","3","3","0","10.30","5.94","51.73","43.31","6","6","5","5","-1.94","1064853000.00","14.48","39.50","1.28"
"6969","TRANSCENE CO., LTD.","","Taïwan","TWSE","TWD","-1.09","2.20","1.41","-18.42","15.34","-5.22","6.28","0","0","0","0","5.12","14.92","0.00","1184.23","4","4","0","0","31.82","324956000.00","-0.99","69.90","3.41"
"6907","ARTERY TECHNOLOGY CORPORATION","","Taïwan","TWSE","TWD","6.67","0.17","3.00","-2.35","13.42","-0.17","5.83","0","0","0","0","5.07","7.90","406.67","0.00","6","6","0","0","-6.71","10043633000.00","10.63","14.22","1.64"
"6903","JIU HAN SYSTEM TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","21.78","0.27","35.93","27.69","10.00","45.86","15.60","6","6","6","6","33.77","17.90","74.43","73.70","6","6","6","6","-1.54","3269777000.00","19.58","12.10","1.56"
"6862","TRIO TECHNOLOGY INTERNATIONAL INC.","","Taïwan","TWSE","TWD","14.12","0.23","18.00","22.64","8.05","24.66","6.91","5","5","4","4","8.98","12.20","55.08","64.17","5","5","5","5","-0.26","2984479000.00","18.29","19.20","1.49"
"6973","U-NEURON BIOMEDICAL INC.","","Taïwan","TWSE","TWD","-7.26","0.02","-14.71","-14.12","10.25","-25.08","15.43","0","0","0","0","22.48","15.82","0.00","0.00","5","5","0","0","","711094000.00","-66.89","74.90","1.07"
"6976","ACEPODIA, INC.","","Taïwan","TWSE","TWD","-12.83","0.05","-28.58","-22.79","21.77","-22.67","6.17","0","3","0","3","5.43","53.53","0.00","159.11","3","6","0","3","","5418263000.00","-407784.32","-89.44","1.08"
"6977","UNITED PURIFICATION TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","36.77","0.35","35.83","14.61","19.26","14.04","19.20","3","3","3","3","20.94","21.77","101.13","95.28","5","5","3","3","-0.20","726193000.00","10.70","65.04","2.23"
"6898","CHAINSEA INFORMATION INTEGRATION CO., LTD.","","Taïwan","TWSE","TWD","29.62","0.34","35.26","35.28","5.66","53.14","15.62","6","6","5","6","23.71","8.44","64.29","48.05","6","6","6","6","-0.36","668711000.00","14.37","13.66","1.70"
"6902","GOGOLOOK CO., LTD.","","Taïwan","TWSE","TWD","9.72","0.47","12.15","0.66","9.50","3.89","11.87","1","0","0","0","16.16","8.00","205.09","722.97","6","6","1","0","-0.74","699674000.00","5.14","16.63","1.84"
"3004","NATIONAL AEROSPACE FASTENERS CORPORATION","","Taïwan","TWSE","TWD","","0.71","7.00","13.22","2.45","7.86","0.77","0","","0","","4.99","","459.70","","6","0","0","","4.96","3639036000.00","8.16","14.92","2.21"
"6761","WENDELL INDUSTRIAL CO., LTD.","","Taïwan","TWSE","TWD","15.45","0.22","16.26","14.41","3.91","13.41","3.64","5","5","1","1","3.60","3.87","58.71","58.93","6","6","5","6","-0.56","1791926000.00","12.61","6.41","1.48"
"3117","TECSTAR TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","-81.62","9.64","-6.57","-56.26","22.56","-6.99","1.22","0","0","0","0","1.61","22.62","2715.62","2192.82","6","6","0","0","","39872000.00","-9.17","9.48","16.10"
"6756","VIA LABS INC.","","Taïwan","TWSE","TWD","","0.11","","","","","","","","","","","","","","0","0","","","","2913275000.00","","","1.33"
"6750","TECH-TOP ENGINEERING CO., LTD.","","Taïwan","TWSE","TWD","21.80","0.45","17.91","17.84","4.17","16.51","3.57","5","6","1","3","4.56","4.72","54.49","44.62","6","6","5","6","-0.12","1260613000.00","5.65","27.19","3.05"
"6748","ACRO BIOMEDICAL CO., LTD.","","Taïwan","TWSE","TWD","-9.55","0.01","-16.96","-8.93","1.00","-15.22","2.05","0","0","0","0","15.95","12.12","0.00","0.00","6","6","0","0","","1104520000.00","-216.06","-13.45","1.03"
"6743","AMPACS CORPORATION","","Taïwan","TWSE","TWD","3.74","1.85","4.99","4.82","5.73","4.49","2.52","1","1","0","0","2.70","3.42","102.02","110.06","6","6","1","2","9.39","2672014000.00","1.89","19.78","3.41"
"6741","91APP, INC.","","Taïwan","TWSE","TWD","15.80","0.02","24.51","15.72","0.71","21.96","3.24","4","4","3","0","12.31","6.55","24.09","3.60","6","6","4","4","-4.40","3189835000.00","28.19","14.04","1.60"
"6763","GREEN WORLD FINTECH SERVICE CO., LTD.","","Taïwan","TWSE","TWD","25.74","0.04","18.82","17.75","7.02","19.95","1.94","6","6","4","4","12.17","9.29","83.50","83.41","6","6","6","6","-12.46","3205515000.00","44.04","6.12","2.34"
"6785","ALAR PHARMACEUTICALS INC.","","Taïwan","TWSE","TWD","-3.26","0.00","-13.56","17.34","32.00","21.52","57.92","1","1","1","1","20.85","12.58","115.34","106.01","5","6","1","1","","2403221000.00","-2894.41","-92.34","1.04"
"6784","TSKY CO., LTD.","","Taïwan","TWSE","TWD","4.41","0.01","5.30","-1.95","8.28","-0.44","5.38","0","0","0","0","4.50","7.69","218.28","293.00","6","6","0","0","-7.21","203919000.00","2.45","14.05","1.45"
"7575","AMED CO., LTD.","","Taïwan","TWSE","TWD","","0.05","16.68","14.60","1.34","16.55","1.24","6","","0","","1.52","","5.82","","6","0","6","","-0.75","65894000000.00","15.80","7.32","1.22"
"6781","ADVANCED ENERGY SOLUTION HOLDINGS CO., LTD.","","Taïwan","TWSE","TWD","20.70","0.05","31.41","17.25","2.99","21.51","8.58","6","6","4","4","18.37","6.09","74.82","56.01","6","6","6","6","-2.07","16800898000.00","20.39","26.29","1.47"
"6775","ENTIRE TECHNOLOGY CO., LTD.","","Taïwan","TWSE","TWD","-87.73","7.39","-0.96","-49.88","45.77","-5.94","7.65","1","1","0","1","7.47","42.81","193.11","337.30","6","6","1","1","","198006000.00","-19.50","-5.53","9.98"
"6770","POWERCHIP SEMICONDUCTOR MANUFACTURING CORP.","","Taïwan","TWSE","TWD","-9.16","0.82","-3.78","-6.11","3.88","-4.33","1.03","2","2","2","2","6.16","11.42","120.01","128.41","6","6","2","3","","82000187000.00","-16.72","3.03","2.18"
"7590","YIHO INTERNATIONAL CO., LTD.","","Taïwan","TWSE","TWD","3.95","2.00","2.44","2.91","2.70","1.66","0.90","0","0","0","0","0.98","3.09","81.64","101.91","6","6","0","0","19.85","1700513000.00","2.12","90.77","3.46"
"6768","SPORTS GEAR CO. LTD.","","Taïwan","TWSE","TWD","8.93","0.21","9.68","7.96","3.69","7.20","5.03","1","1","0","0","4.28","2.98","92.74","71.73","6","6","2","2","-2.19","15030005000.00","6.64","19.75","1.46"
